Time Serie Results File
NAME                    : Cubatao_AirTemperature
 SERIE_INITIAL_DATA      : 2010.  1.  1.  0.  0.  0.0
TIME_UNITS              : SECONDS
      Seconds   YY  MM  DD  hh  mm       ss                            air_temperature
<BeginTimeSerie>
     291600.00 2010   1   4   9   0   0.0000                         0.198607622311E+002
     295200.00 2010   1   4  10   0   0.0000                         0.202347536016E+002
     298800.00 2010   1   4  11   0   0.0000                         0.205401874419E+002
     302400.00 2010   1   4  12   0   0.0000                         0.210570028159E+002
     306000.00 2010   1   4  13   0   0.0000                         0.217044730933E+002
     309600.00 2010   1   4  14   0   0.0000                         0.211065457756E+002
     313200.00 2010   1   4  15   0   0.0000                         0.215915899731E+002
     316800.00 2010   1   4  16   0   0.0000                         0.211039840975E+002
     320400.00 2010   1   4  17   0   0.0000                         0.206437284609E+002
     324000.00 2010   1   4  18   0   0.0000                         0.206953841607E+002
     327600.00 2010   1   4  19   0   0.0000                         0.206242410064E+002
     331200.00 2010   1   4  20   0   0.0000                         0.202464102538E+002
     334800.00 2010   1   4  21   0   0.0000                         0.194747548818E+002
     338400.00 2010   1   4  22   0   0.0000                         0.191013649872E+002
     342000.00 2010   1   4  23   0   0.0000                         0.180587397372E+002
     345600.00 2010   1   5   0   0   0.0000                         0.181038279494E+002
     349200.00 2010   1   5   1   0   0.0000                         0.185541405798E+002
     352800.00 2010   1   5   2   0   0.0000                         0.182050116145E+002
     356400.00 2010   1   5   3   0   0.0000                         0.182633814768E+002
     360000.00 2010   1   5   4   0   0.0000                         0.183879627130E+002
     363600.00 2010   1   5   5   0   0.0000                         0.183626545534E+002
     367200.00 2010   1   5   6   0   0.0000                         0.185253354047E+002
     370800.00 2010   1   5   7   0   0.0000                         0.185152477922E+002
     374400.00 2010   1   5   8   0   0.0000                         0.187336164622E+002
     378000.00 2010   1   5   9   0   0.0000                         0.187759988789E+002
     381600.00 2010   1   5  10   0   0.0000                         0.191171372243E+002
     385200.00 2010   1   5  11   0   0.0000                         0.197720104667E+002
     388800.00 2010   1   5  12   0   0.0000                         0.202257107889E+002
     392400.00 2010   1   5  13   0   0.0000                         0.208533972181E+002
     396000.00 2010   1   5  14   0   0.0000                         0.216525678095E+002
     399600.00 2010   1   5  15   0   0.0000                         0.220144065827E+002
     403200.00 2010   1   5  16   0   0.0000                         0.219826561520E+002
     406800.00 2010   1   5  17   0   0.0000                         0.220195257516E+002
     410400.00 2010   1   5  18   0   0.0000                         0.219634941634E+002
     414000.00 2010   1   5  19   0   0.0000                         0.205489913722E+002
     417600.00 2010   1   5  20   0   0.0000                         0.204374377155E+002
     421200.00 2010   1   5  21   0   0.0000                         0.201652458516E+002
     424800.00 2010   1   5  22   0   0.0000                         0.201331513074E+002
     428400.00 2010   1   5  23   0   0.0000                         0.190150722619E+002
     432000.00 2010   1   6   0   0   0.0000                         0.196359953492E+002
     435600.00 2010   1   6   1   0   0.0000                         0.200209360578E+002
     439200.00 2010   1   6   2   0   0.0000                         0.200792234695E+002
     442800.00 2010   1   6   3   0   0.0000                         0.198173346381E+002
     446400.00 2010   1   6   4   0   0.0000                         0.200169912410E+002
     450000.00 2010   1   6   5   0   0.0000                         0.199328944147E+002
     453600.00 2010   1   6   6   0   0.0000                         0.203126430491E+002
     457200.00 2010   1   6   7   0   0.0000                         0.205373706374E+002
     460800.00 2010   1   6   8   0   0.0000                         0.205824502254E+002
     464400.00 2010   1   6   9   0   0.0000                         0.201331340136E+002
     468000.00 2010   1   6  10   0   0.0000                         0.213707982086E+002
     471600.00 2010   1   6  11   0   0.0000                         0.222983891058E+002
     475200.00 2010   1   6  12   0   0.0000                         0.220528042578E+002
     478800.00 2010   1   6  13   0   0.0000                         0.222549611167E+002
     482400.00 2010   1   6  14   0   0.0000                         0.225059142993E+002
     486000.00 2010   1   6  15   0   0.0000                         0.229623264741E+002
     489600.00 2010   1   6  16   0   0.0000                         0.233377102726E+002
     493200.00 2010   1   6  17   0   0.0000                         0.231136508025E+002
     496800.00 2010   1   6  18   0   0.0000                         0.232637749280E+002
     500400.00 2010   1   6  19   0   0.0000                         0.209931577491E+002
     504000.00 2010   1   6  20   0   0.0000                         0.212241399039E+002
     507600.00 2010   1   6  21   0   0.0000                         0.210422289302E+002
     511200.00 2010   1   6  22   0   0.0000                         0.211194603075E+002
     514800.00 2010   1   6  23   0   0.0000                         0.203912338807E+002
     518400.00 2010   1   7   0   0   0.0000                         0.202784430141E+002
     522000.00 2010   1   7   1   0   0.0000                         0.189479466515E+002
     525600.00 2010   1   7   2   0   0.0000                         0.187986467471E+002
     529200.00 2010   1   7   3   0   0.0000                         0.184509671065E+002
     532800.00 2010   1   7   4   0   0.0000                         0.183659604848E+002
     536400.00 2010   1   7   5   0   0.0000                         0.181776986054E+002
     540000.00 2010   1   7   6   0   0.0000                         0.181981663606E+002
     543600.00 2010   1   7   7   0   0.0000                         0.179900377148E+002
     547200.00 2010   1   7   8   0   0.0000                         0.180040055874E+002
     550800.00 2010   1   7   9   0   0.0000                         0.183354598918E+002
     554400.00 2010   1   7  10   0   0.0000                         0.180223765047E+002
     558000.00 2010   1   7  11   0   0.0000                         0.181948137829E+002
     561600.00 2010   1   7  12   0   0.0000                         0.240601256145E+002
     565200.00 2010   1   7  13   0   0.0000                         0.241371911631E+002
     568800.00 2010   1   7  14   0   0.0000                         0.251539689795E+002
     572400.00 2010   1   7  15   0   0.0000                         0.257143920204E+002
     576000.00 2010   1   7  16   0   0.0000                         0.262624330631E+002
     579600.00 2010   1   7  17   0   0.0000                         0.242479883332E+002
     583200.00 2010   1   7  18   0   0.0000                         0.244086750025E+002
     586800.00 2010   1   7  19   0   0.0000                         0.245704608212E+002
     590400.00 2010   1   7  20   0   0.0000                         0.238434153333E+002
     594000.00 2010   1   7  21   0   0.0000                         0.231423820563E+002
     597600.00 2010   1   7  22   0   0.0000                         0.226745522201E+002
     601200.00 2010   1   7  23   0   0.0000                         0.224108187255E+002
     604800.00 2010   1   8   0   0   0.0000                         0.220836039368E+002
     608400.00 2010   1   8   1   0   0.0000                         0.221558824347E+002
     612000.00 2010   1   8   2   0   0.0000                         0.221545201451E+002
     615600.00 2010   1   8   3   0   0.0000                         0.217063758315E+002
     619200.00 2010   1   8   4   0   0.0000                         0.219234528155E+002
     622800.00 2010   1   8   5   0   0.0000                         0.221034372627E+002
     626400.00 2010   1   8   6   0   0.0000                         0.224140118706E+002
     630000.00 2010   1   8   7   0   0.0000                         0.223831222419E+002
