Time Serie Results File
NAME                    : Cubatao_VelocidadeVento
 SERIE_INITIAL_DATA      : 2010.  1.  1.  0.  0.  0.0
TIME_UNITS              : SECONDS
      Seconds   YY  MM  DD  hh  mm       ss                           wind_modulus_mean
<BeginTimeSerie>
     478800.00 2010   1   6  13   0   0.0000                         0.132043169975E+001
     482400.00 2010   1   6  14   0   0.0000                         0.106965529587E+001
     486000.00 2010   1   6  15   0   0.0000                         0.993550607262E+000
     489600.00 2010   1   6  16   0   0.0000                         0.110284714219E+001
     493200.00 2010   1   6  17   0   0.0000                         0.215027408352E+001
     496800.00 2010   1   6  18   0   0.0000                         0.224707527716E+001
     500400.00 2010   1   6  19   0   0.0000                         0.360916813486E+001
     504000.00 2010   1   6  20   0   0.0000                         0.188503087524E+001
     507600.00 2010   1   6  21   0   0.0000                         0.395525587429E+000
     511200.00 2010   1   6  22   0   0.0000                         0.438057528673E+000
     514800.00 2010   1   6  23   0   0.0000                         0.421288082635E+001
     518400.00 2010   1   7   0   0   0.0000                         0.125033569623E+001
     522000.00 2010   1   7   1   0   0.0000                         0.177149839173E+001
     525600.00 2010   1   7   2   0   0.0000                         0.803983353833E+000
     529200.00 2010   1   7   3   0   0.0000                         0.191098727531E+000
     532800.00 2010   1   7   4   0   0.0000                         0.304093968131E+000
     536400.00 2010   1   7   5   0   0.0000                         0.465929980340E+000
     540000.00 2010   1   7   6   0   0.0000                         0.934989543232E+000
     543600.00 2010   1   7   7   0   0.0000                         0.109599431824E+001
     547200.00 2010   1   7   8   0   0.0000                         0.541529666436E+000
     550800.00 2010   1   7   9   0   0.0000                         0.414252229679E+001
     554400.00 2010   1   7  10   0   0.0000                         0.441497197320E+001
     558000.00 2010   1   7  11   0   0.0000                         0.369382047693E+001
     561600.00 2010   1   7  12   0   0.0000                         0.339693615397E+001
     565200.00 2010   1   7  13   0   0.0000                         0.387940021193E+001
     568800.00 2010   1   7  14   0   0.0000                         0.459996419998E+001
     572400.00 2010   1   7  15   0   0.0000                         0.460362216254E+001
     576000.00 2010   1   7  16   0   0.0000                         0.425430259766E+001
     579600.00 2010   1   7  17   0   0.0000                         0.505454833966E+001
     583200.00 2010   1   7  18   0   0.0000                         0.545466671467E+001
     586800.00 2010   1   7  19   0   0.0000                         0.520411217098E+001
     590400.00 2010   1   7  20   0   0.0000                         0.583049140789E+001
     594000.00 2010   1   7  21   0   0.0000                         0.565131307050E+001
     597600.00 2010   1   7  22   0   0.0000                         0.552955304932E+001
     601200.00 2010   1   7  23   0   0.0000                         0.521222067014E+001
     604800.00 2010   1   8   0   0   0.0000                         0.510508790594E+001
     608400.00 2010   1   8   1   0   0.0000                         0.382083480995E+001
     612000.00 2010   1   8   2   0   0.0000                         0.427719617934E+001
     615600.00 2010   1   8   3   0   0.0000                         0.296397537980E+001
     619200.00 2010   1   8   4   0   0.0000                         0.343510033941E+001
     622800.00 2010   1   8   5   0   0.0000                         0.331711312952E+001
     626400.00 2010   1   8   6   0   0.0000                         0.306459332247E+001
     630000.00 2010   1   8   7   0   0.0000                         0.259765288899E+001
     633600.00 2010   1   8   8   0   0.0000                         0.239456196852E+001
     637200.00 2010   1   8   9   0   0.0000                         0.167300928676E+001
     640800.00 2010   1   8  10   0   0.0000                         0.249860678492E+001
     644400.00 2010   1   8  11   0   0.0000                         0.292883730096E+001
     648000.00 2010   1   8  12   0   0.0000                         0.240574988191E+001
     651600.00 2010   1   8  13   0   0.0000                         0.301393429261E+001
     655200.00 2010   1   8  14   0   0.0000                         0.401631904006E+001
     658800.00 2010   1   8  15   0   0.0000                         0.427147792560E+001
     662400.00 2010   1   8  16   0   0.0000                         0.390988085614E+001
     666000.00 2010   1   8  17   0   0.0000                         0.400134571986E+001
     669600.00 2010   1   8  18   0   0.0000                         0.299256690776E+001
     673200.00 2010   1   8  19   0   0.0000                         0.328753585132E+001
     676800.00 2010   1   8  20   0   0.0000                         0.312373593250E+001
     680400.00 2010   1   8  21   0   0.0000                         0.306075991595E+001
     684000.00 2010   1   8  22   0   0.0000                         0.210679907474E+001
     687600.00 2010   1   8  23   0   0.0000                         0.174390214097E+001
     691200.00 2010   1   9   0   0   0.0000                         0.177470689059E+001
     694800.00 2010   1   9   1   0   0.0000                         0.128609402126E+001
     698400.00 2010   1   9   2   0   0.0000                         0.156153370504E+001
     702000.00 2010   1   9   3   0   0.0000                         0.184037559247E+001
     705600.00 2010   1   9   4   0   0.0000                         0.131976345476E+001
     709200.00 2010   1   9   5   0   0.0000                         0.145819144287E+001
     712800.00 2010   1   9   6   0   0.0000                         0.995962076785E+000
     716400.00 2010   1   9   7   0   0.0000                         0.954814057821E-001
     720000.00 2010   1   9   8   0   0.0000                         0.653366069156E+000
     723600.00 2010   1   9   9   0   0.0000                         0.797102577082E+000
     727200.00 2010   1   9  10   0   0.0000                         0.686463824465E+000
     730800.00 2010   1   9  11   0   0.0000                         0.895174327246E+000
     734400.00 2010   1   9  12   0   0.0000                         0.349184334723E+000
     738000.00 2010   1   9  13   0   0.0000                         0.930549188384E+000
     741600.00 2010   1   9  14   0   0.0000                         0.247372532851E+001
     745200.00 2010   1   9  15   0   0.0000                         0.209274433370E+001
     748800.00 2010   1   9  16   0   0.0000                         0.339758388713E+001
     752400.00 2010   1   9  17   0   0.0000                         0.185312065050E+001
     756000.00 2010   1   9  18   0   0.0000                         0.273799597960E+001
     759600.00 2010   1   9  19   0   0.0000                         0.335582759585E+001
     763200.00 2010   1   9  20   0   0.0000                         0.306498635301E+001
     766800.00 2010   1   9  21   0   0.0000                         0.292572218970E+001
     770400.00 2010   1   9  22   0   0.0000                         0.288378757485E+001
     774000.00 2010   1   9  23   0   0.0000                         0.146649573549E+001
     777600.00 2010   1  10   0   0   0.0000                         0.207072028809E+001
